[2025-07-08 23:27:41] 103.69.219.125 (103.69.219.125) is DOWN (timestamp: 1751997461.87305)
[2025-07-08 23:28:50] 160.30.123.78 (160.30.123.78) is DOWN (timestamp: 1751997530.560959)
[2025-07-08 23:34:33] 103.90.205.131 (103.90.205.131) is DOWN (timestamp: 1751997873.490402)
[2025-07-08 23:34:37] 103.90.205.138 (103.90.205.138) is DOWN (timestamp: 1751997877.010335)
[2025-07-08 23:36:20] 43.230.157.53 (43.230.157.53) is DOWN (timestamp: 1751997980.797843)
[2025-07-08 23:36:20] 103.90.207.94 (103.90.207.94) is DOWN (timestamp: 1751997980.801285)
[2025-07-08 23:36:20] 103.90.207.241 (103.90.207.241) is DOWN (timestamp: 1751997980.815744)
[2025-07-08 23:36:20] 160.30.123.77 (160.30.123.77) is DOWN (timestamp: 1751997980.82775)
[2025-07-08 23:36:20] 103.90.207.18 (103.90.207.18) is DOWN (timestamp: 1751997980.83505)
[2025-07-08 23:36:20] 160.30.123.79 (160.30.123.79) is DOWN (timestamp: 1751997980.864174)
[2025-07-08 23:36:20] 103.207.168.205 (103.207.168.205) is DOWN (timestamp: 1751997980.929949)
[2025-07-08 23:36:21] 103.161.232.178 (103.161.232.178) is DOWN (timestamp: 1751997981.017646)
[2025-07-08 23:36:21] 103.255.9.236 (103.255.9.236) is DOWN (timestamp: 1751997981.269224)
[2025-07-08 23:36:21] 103.201.141.243 (103.201.141.243) is DOWN (timestamp: 1751997981.497145)
[2025-07-08 23:36:21] 103.90.205.253 (103.90.205.253) is DOWN (timestamp: 1751997981.533077)
[2025-07-08 23:36:21] 103.201.141.221 (103.201.141.221) is DOWN (timestamp: 1751997981.59861)
[2025-07-08 23:36:21] 103.93.176.86 (103.93.176.86) is DOWN (timestamp: 1751997981.601019)
[2025-07-08 23:36:21] 14.102.66.234 (14.102.66.234) is DOWN (timestamp: 1751997981.502749)
[2025-07-08 23:36:21] 111.125.138.62 (111.125.138.62) is DOWN (timestamp: 1751997981.702512)
[2025-07-08 23:36:22] 157.119.215.136 (157.119.215.136) is DOWN (timestamp: 1751997982.019508)
[2025-07-08 23:37:21] 103.255.9.57 (103.255.9.57) is DOWN (timestamp: 1751998041.19284)
[2025-07-08 23:38:21] 103.69.219.125 (103.69.219.125) is DOWN (timestamp: 1751998101.425999)
[2025-07-08 23:39:21] 160.30.123.78 (160.30.123.78) is DOWN (timestamp: 1751998161.559765)
[2025-07-08 23:45:22] 103.90.205.131 (103.90.205.131) is DOWN (timestamp: 1751998522.611365)
[2025-07-08 23:45:22] 103.90.205.138 (103.90.205.138) is DOWN (timestamp: 1751998522.617978)
[2025-07-08 23:46:22] 103.90.207.241 (103.90.207.241) is DOWN (timestamp: 1751998582.717839)
[2025-07-08 23:46:22] 43.230.157.53 (43.230.157.53) is DOWN (timestamp: 1751998582.730471)
[2025-07-08 23:46:22] 103.90.207.18 (103.90.207.18) is DOWN (timestamp: 1751998582.759261)
[2025-07-08 23:46:22] 103.90.207.94 (103.90.207.94) is DOWN (timestamp: 1751998582.771342)
[2025-07-08 23:46:22] 160.30.123.77 (160.30.123.77) is DOWN (timestamp: 1751998582.785366)
[2025-07-08 23:46:22] 103.207.168.205 (103.207.168.205) is DOWN (timestamp: 1751998582.830517)
[2025-07-08 23:46:22] 160.30.123.79 (160.30.123.79) is DOWN (timestamp: 1751998582.863235)
[2025-07-08 23:46:22] 103.201.141.221 (103.201.141.221) is DOWN (timestamp: 1751998582.890889)
[2025-07-08 23:46:22] 157.119.215.136 (157.119.215.136) is DOWN (timestamp: 1751998582.920901)
[2025-07-08 23:46:22] 103.255.9.236 (103.255.9.236) is DOWN (timestamp: 1751998582.932429)
[2025-07-08 23:46:22] 103.161.232.178 (103.161.232.178) is DOWN (timestamp: 1751998582.990152)
[2025-07-08 23:46:22] 103.201.141.243 (103.201.141.243) is DOWN (timestamp: 1751998582.962373)
[2025-07-08 23:46:22] 103.90.205.253 (103.90.205.253) is DOWN (timestamp: 1751998582.993876)
[2025-07-08 23:46:22] 14.102.66.234 (14.102.66.234) is DOWN (timestamp: 1751998582.991062)
[2025-07-08 23:46:23] 111.125.138.62 (111.125.138.62) is DOWN (timestamp: 1751998583.027171)
[2025-07-08 23:46:23] 103.93.176.86 (103.93.176.86) is DOWN (timestamp: 1751998583.01793)
[2025-07-08 23:47:22] 103.255.9.57 (103.255.9.57) is DOWN (timestamp: 1751998642.977251)
[2025-07-08 23:48:23] 103.69.219.125 (103.69.219.125) is DOWN (timestamp: 1751998703.237422)
[2025-07-08 23:49:23] 160.30.123.78 (160.30.123.78) is DOWN (timestamp: 1751998763.387964)
[2025-07-08 23:55:24] 103.90.205.131 (103.90.205.131) is DOWN (timestamp: 1751999124.383183)
[2025-07-08 23:55:24] 103.90.205.138 (103.90.205.138) is DOWN (timestamp: 1751999124.43351)
[2025-07-08 23:56:24] 103.90.207.241 (103.90.207.241) is DOWN (timestamp: 1751999184.557181)
[2025-07-08 23:56:24] 43.230.157.53 (43.230.157.53) is DOWN (timestamp: 1751999184.580384)
[2025-07-08 23:56:24] 103.90.207.94 (103.90.207.94) is DOWN (timestamp: 1751999184.622338)
[2025-07-08 23:56:24] 160.30.123.79 (160.30.123.79) is DOWN (timestamp: 1751999184.718923)
[2025-07-08 23:56:24] 160.30.123.77 (160.30.123.77) is DOWN (timestamp: 1751999184.730693)
[2025-07-08 23:56:24] 103.90.207.18 (103.90.207.18) is DOWN (timestamp: 1751999184.715094)
[2025-07-08 23:56:24] 103.207.168.205 (103.207.168.205) is DOWN (timestamp: 1751999184.716185)
[2025-07-08 23:56:24] 14.102.66.234 (14.102.66.234) is DOWN (timestamp: 1751999184.787269)
[2025-07-08 23:56:24] 103.255.9.236 (103.255.9.236) is DOWN (timestamp: 1751999184.737154)
[2025-07-08 23:56:24] 157.119.215.136 (157.119.215.136) is DOWN (timestamp: 1751999184.820232)
[2025-07-08 23:56:24] 103.201.141.243 (103.201.141.243) is DOWN (timestamp: 1751999184.786175)
[2025-07-08 23:56:24] 111.125.138.62 (111.125.138.62) is DOWN (timestamp: 1751999184.839373)
[2025-07-08 23:56:24] 103.201.141.221 (103.201.141.221) is DOWN (timestamp: 1751999184.811554)
[2025-07-08 23:56:24] 103.93.176.86 (103.93.176.86) is DOWN (timestamp: 1751999184.942396)
[2025-07-08 23:56:24] 103.161.232.178 (103.161.232.178) is DOWN (timestamp: 1751999184.959979)
[2025-07-08 23:56:24] 103.90.205.253 (103.90.205.253) is DOWN (timestamp: 1751999184.972807)
[2025-07-08 23:57:24] 103.255.9.57 (103.255.9.57) is DOWN (timestamp: 1751999244.817861)
[2025-07-08 23:58:25] 103.69.219.125 (103.69.219.125) is DOWN (timestamp: 1751999305.053927)
[2025-07-08 23:59:25] 160.30.123.78 (160.30.123.78) is DOWN (timestamp: 1751999365.184131)
[2025-07-09 00:05:26] 103.90.205.131 (103.90.205.131) is DOWN (timestamp: 1751999726.146146)
[2025-07-09 00:05:26] 103.90.205.138 (103.90.205.138) is DOWN (timestamp: 1751999726.172047)
[2025-07-09 00:06:26] 103.90.207.241 (103.90.207.241) is DOWN (timestamp: 1751999786.234557)
[2025-07-09 00:06:26] 43.230.157.53 (43.230.157.53) is DOWN (timestamp: 1751999786.247924)
[2025-07-09 00:06:26] 103.90.207.18 (103.90.207.18) is DOWN (timestamp: 1751999786.284065)
[2025-07-09 00:06:26] 103.90.207.94 (103.90.207.94) is DOWN (timestamp: 1751999786.310786)
[2025-07-09 00:06:26] 103.207.168.205 (103.207.168.205) is DOWN (timestamp: 1751999786.323518)
[2025-07-09 00:06:26] 160.30.123.77 (160.30.123.77) is DOWN (timestamp: 1751999786.324169)
[2025-07-09 00:06:26] 157.119.215.136 (157.119.215.136) is DOWN (timestamp: 1751999786.442294)
[2025-07-09 00:06:26] 160.30.123.79 (160.30.123.79) is DOWN (timestamp: 1751999786.447785)
[2025-07-09 00:06:26] 103.90.205.253 (103.90.205.253) is DOWN (timestamp: 1751999786.480452)
[2025-07-09 00:06:26] 103.255.9.236 (103.255.9.236) is DOWN (timestamp: 1751999786.495951)
[2025-07-09 00:06:26] 111.125.138.62 (111.125.138.62) is DOWN (timestamp: 1751999786.482661)
[2025-07-09 00:06:26] 103.201.141.221 (103.201.141.221) is DOWN (timestamp: 1751999786.502452)
[2025-07-09 00:06:26] 103.93.176.86 (103.93.176.86) is DOWN (timestamp: 1751999786.513314)
[2025-07-09 00:06:26] 103.161.232.178 (103.161.232.178) is DOWN (timestamp: 1751999786.520127)
[2025-07-09 00:06:26] 103.201.141.243 (103.201.141.243) is DOWN (timestamp: 1751999786.552404)
[2025-07-09 00:06:26] 14.102.66.234 (14.102.66.234) is DOWN (timestamp: 1751999786.607918)
[2025-07-09 00:07:26] 103.255.9.57 (103.255.9.57) is DOWN (timestamp: 1751999846.506173)
[2025-07-09 00:08:26] 103.69.219.125 (103.69.219.125) is DOWN (timestamp: 1751999906.769812)
[2025-07-12 17:17:12] 103.201.141.243 (103.201.141.243) is DOWN (timestamp: 1752320832.684532)
[2025-07-12 17:17:16] 103.90.205.253 (103.90.205.253) is DOWN (timestamp: 1752320836.117108)
[2025-07-12 17:17:24] 103.69.219.125 (103.69.219.125) is DOWN (timestamp: 1752320844.981686)
[2025-07-12 17:18:07] 103.90.207.241 (103.90.207.241) is DOWN (timestamp: 1752320887.963174)
[2025-07-12 17:18:18] 103.255.9.57 (103.255.9.57) is DOWN (timestamp: 1752320898.967508)
[2025-07-12 17:27:25] 103.90.205.253 (103.90.205.253) is DOWN (timestamp: 1752321445.985897)
[2025-07-12 17:28:51] 103.69.219.125 (103.69.219.125) is DOWN (timestamp: 1752321531.056247)
[2025-07-12 17:29:48] 103.90.207.241 (103.90.207.241) is DOWN (timestamp: 1752321588.499873)
[2025-07-12 17:29:58] 103.255.9.57 (103.255.9.57) is DOWN (timestamp: 1752321598.670385)
[2025-07-12 17:38:50] 103.90.205.253 (103.90.205.253) is DOWN (timestamp: 1752322130.805281)
[2025-07-12 17:40:14] 103.69.219.125 (103.69.219.125) is DOWN (timestamp: 1752322214.201007)
[2025-07-12 17:41:11] 103.90.207.241 (103.90.207.241) is DOWN (timestamp: 1752322271.730071)
[2025-07-12 17:41:21] 103.255.9.57 (103.255.9.57) is DOWN (timestamp: 1752322281.925823)
[2025-07-12 17:41:37] 103.46.239.130 (103.46.239.130) is DOWN (timestamp: 1752322297.086319)
[2025-07-12 17:44:32] 103.61.239.122 (103.61.239.122) is DOWN (timestamp: 1752322472.120487)
[2025-07-12 17:44:44] 103.46.239.131 (103.46.239.131) is DOWN (timestamp: 1752322484.857171)
[2025-07-12 17:49:23] 103.90.205.253 (103.90.205.253) is DOWN (timestamp: 1752322763.651887)
[2025-07-12 17:50:47] 103.69.219.125 (103.69.219.125) is DOWN (timestamp: 1752322847.123884)
[2025-07-12 17:52:13] 103.46.239.130 (103.46.239.130) is DOWN (timestamp: 1752322933.985185)
[2025-07-12 17:53:15] 103.90.207.241 (103.90.207.241) is DOWN (timestamp: 1752322995.230961)
[2025-07-12 17:53:25] 103.255.9.57 (103.255.9.57) is DOWN (timestamp: 1752323005.424432)
[2025-07-12 18:01:00] 103.69.219.125 (103.69.219.125) is DOWN (timestamp: 1752323460.932066)
[2025-07-12 18:02:16] 103.46.239.130 (103.46.239.130) is DOWN (timestamp: 1752323536.681251)
[2025-07-12 18:04:46] 103.90.207.241 (103.90.207.241) is DOWN (timestamp: 1752323686.845659)
[2025-07-12 18:04:57] 103.255.9.57 (103.255.9.57) is DOWN (timestamp: 1752323697.04703)
[2025-07-12 18:12:14] 103.69.219.125 (103.69.219.125) is DOWN (timestamp: 1752324134.474831)
[2025-07-12 18:13:34] 103.46.239.130 (103.46.239.130) is DOWN (timestamp: 1752324214.230505)
[2025-07-12 18:16:02] 103.90.207.241 (103.90.207.241) is DOWN (timestamp: 1752324362.174417)
[2025-07-12 18:16:12] 103.255.9.57 (103.255.9.57) is DOWN (timestamp: 1752324372.311402)
[2025-07-12 18:22:19] 103.69.219.125 (103.69.219.125) is DOWN (timestamp: 1752324739.318865)
[2025-07-12 18:23:35] 103.46.239.130 (103.46.239.130) is DOWN (timestamp: 1752324815.852398)
[2025-07-12 18:27:27] 103.90.207.241 (103.90.207.241) is DOWN (timestamp: 1752325047.885945)
[2025-07-12 18:27:38] 103.255.9.57 (103.255.9.57) is DOWN (timestamp: 1752325058.050501)
[2025-07-12 18:33:34] 103.69.219.125 (103.69.219.125) is DOWN (timestamp: 1752325414.70638)
[2025-07-12 18:34:59] 103.46.239.130 (103.46.239.130) is DOWN (timestamp: 1752325499.494479)
[2025-07-12 18:38:44] 103.90.207.241 (103.90.207.241) is DOWN (timestamp: 1752325724.6547)
[2025-07-12 18:38:54] 103.255.9.57 (103.255.9.57) is DOWN (timestamp: 1752325734.834972)
[2025-07-12 18:44:58] 103.69.219.125 (103.69.219.125) is DOWN (timestamp: 1752326098.487075)
[2025-07-12 18:46:19] 103.46.239.130 (103.46.239.130) is DOWN (timestamp: 1752326179.204107)
[2025-07-12 18:50:08] 103.90.207.241 (103.90.207.241) is DOWN (timestamp: 1752326408.974496)
[2025-07-12 18:50:19] 103.255.9.57 (103.255.9.57) is DOWN (timestamp: 1752326419.18792)
[2025-07-12 18:56:15] 103.69.219.125 (103.69.219.125) is DOWN (timestamp: 1752326775.110503)
[2025-07-12 18:57:31] 103.46.239.130 (103.46.239.130) is DOWN (timestamp: 1752326851.074416)
[2025-07-12 19:01:24] 103.90.207.241 (103.90.207.241) is DOWN (timestamp: 1752327084.489839)
[2025-07-12 19:01:34] 103.255.9.57 (103.255.9.57) is DOWN (timestamp: 1752327094.647714)
[2025-07-12 19:07:30] 103.69.219.125 (103.69.219.125) is DOWN (timestamp: 1752327450.462275)
[2025-07-12 19:08:47] 103.46.239.130 (103.46.239.130) is DOWN (timestamp: 1752327527.862426)
[2025-07-12 19:12:41] 103.90.207.241 (103.90.207.241) is DOWN (timestamp: 1752327761.996426)
[2025-07-12 19:12:52] 103.255.9.57 (103.255.9.57) is DOWN (timestamp: 1752327772.196091)
[2025-07-12 19:18:47] 103.69.219.125 (103.69.219.125) is DOWN (timestamp: 1752328127.334364)
[2025-07-12 19:20:08] 103.46.239.130 (103.46.239.130) is DOWN (timestamp: 1752328208.81068)
[2025-07-12 19:24:02] 103.90.207.241 (103.90.207.241) is DOWN (timestamp: 1752328442.14279)
[2025-07-12 19:24:12] 103.255.9.57 (103.255.9.57) is DOWN (timestamp: 1752328452.317807)
[2025-07-12 19:28:47] 103.69.219.125 (103.69.219.125) is DOWN (timestamp: 1752328727.43499)
[2025-07-12 19:31:43] 103.46.239.130 (103.46.239.130) is DOWN (timestamp: 1752328903.771771)
[2025-07-12 19:35:27] 103.90.207.241 (103.90.207.241) is DOWN (timestamp: 1752329127.014248)
[2025-07-12 19:35:37] 103.255.9.57 (103.255.9.57) is DOWN (timestamp: 1752329137.205784)
[2025-07-12 19:38:53] 103.69.219.125 (103.69.219.125) is DOWN (timestamp: 1752329333.314553)
[2025-07-12 19:42:59] 103.46.239.130 (103.46.239.130) is DOWN (timestamp: 1752329579.66636)
[2025-07-12 19:46:52] 103.90.207.241 (103.90.207.241) is DOWN (timestamp: 1752329812.890572)
[2025-07-12 19:47:03] 103.255.9.57 (103.255.9.57) is DOWN (timestamp: 1752329823.05521)
[2025-07-12 19:50:18] 103.69.219.125 (103.69.219.125) is DOWN (timestamp: 1752330018.285043)
[2025-07-12 19:53:01] 103.46.239.130 (103.46.239.130) is DOWN (timestamp: 1752330181.943787)
[2025-07-12 19:58:22] 103.90.207.241 (103.90.207.241) is DOWN (timestamp: 1752330502.996604)
[2025-07-12 19:58:33] 103.255.9.57 (103.255.9.57) is DOWN (timestamp: 1752330513.170224)
[2025-07-12 20:01:37] 103.69.219.125 (103.69.219.125) is DOWN (timestamp: 1752330697.545803)
